J3013_10.RCP 64 [1, 3, 4, 12, 19, 2, 5, 16, 8, 9, 6, 10, 15, 14, 17, 22, 21, 7, 25, 13, 20, 23, 27, 29, 18, 26, 24, 11, 28, 31, 30, 32]
J3014_1.RCP 50 [1, 4, 3, 5, 7, 6, 12, 8, 19, 11, 13, 2, 18, 16, 9, 10, 20, 14, 15, 17, 22, 24, 23, 28, 25, 26, 21, 29, 31, 27, 30, 32]
J3014_2.RCP 54 [1, 3, 2, 4, 5, 6, 13, 7, 21, 8, 15, 10, 9, 12, 20, 25, 19, 22, 11, 16, 23, 17, 24, 14, 18, 29, 28, 26, 27, 31, 30, 32]
J3014_3.RCP 59 [1, 2, 3, 10, 4, 12, 5, 25, 17, 6, 20, 7, 8, 13, 14, 18, 24, 9, 26, 23, 15, 11, 28, 22, 21, 16, 27, 31, 19, 29, 30, 32]
J3014_4.RCP 51 [1, 4, 2, 9, 5, 3, 29, 10, 6, 23, 7, 19, 8, 18, 16, 15, 11, 14, 13, 17, 20, 21, 12, 25, 22, 28, 24, 26, 27, 30, 31, 32]
J3014_5.RCP 53 [1, 2, 4, 12, 7, 5, 3, 10, 11, 8, 22, 16, 13, 25, 20, 14, 6, 19, 26, 9, 21, 27, 18, 17, 24, 28, 23, 15, 29, 31, 30, 32]
J3014_6.RCP 36 [1, 2, 4, 3, 10, 6, 5, 8, 9, 13, 19, 14, 15, 7, 12, 16, 17, 11, 20, 21, 18, 27, 22, 24, 23, 28, 25, 26, 31, 30, 29, 32]
J3014_7.RCP 51 [1, 4, 2, 5, 3, 7, 6, 11, 10, 25, 9, 8, 23, 16, 13, 18, 24, 17, 21, 14, 19, 22, 20, 26, 12, 27, 28, 15, 29, 31, 30, 32]
J3014_8.RCP 54 [1, 2, 4, 3, 6, 8, 13, 5, 7, 25, 9, 16, 19, 10, 21, 12, 20, 23, 18, 11, 14, 22, 17, 27, 28, 15, 24, 26, 29, 30, 31, 32]
J3014_9.RCP 48 [1, 3, 4, 2, 7, 5, 9, 11, 15, 10, 8, 12, 22, 20, 6, 16, 14, 18, 13, 21, 17, 26, 24, 19, 28, 23, 30, 25, 27, 31, 29, 32]
J3014_10.RCP 63 [1, 2, 4, 3, 20, 9, 5, 7, 11, 10, 13, 14, 16, 19, 6, 17, 15, 21, 26, 18, 22, 23, 25, 12, 24, 8, 28, 27, 30, 31, 29, 32]
J3015_1.RCP 46 [1, 2, 3, 5, 4, 7, 11, 8, 18, 13, 6, 10, 22, 15, 12, 14, 21, 19, 16, 31, 26, 9, 17, 20, 24, 23, 25, 27, 30, 28, 29, 32]
J3015_2.RCP 47 [1, 4, 2, 3, 6, 5, 10, 17, 8, 24, 7, 12, 21, 22, 15, 14, 18, 9, 26, 27, 16, 20, 11, 13, 19, 23, 25, 30, 29, 28, 31, 32]
J3015_3.RCP 48 [1, 3, 2, 5, 7, 6, 4, 12, 11, 8, 15, 13, 16, 10, 14, 9, 17, 23, 26, 28, 18, 21, 24, 30, 27, 25, 19, 20, 22, 31, 29, 32]
J3015_4.RCP 48 [1, 4, 3, 2, 13, 6, 10, 5, 9, 7, 11, 14, 8, 16, 12, 23, 17, 15, 20, 19, 18, 22, 27, 21, 24, 25, 29, 26, 28, 31, 30, 32]
J3015_5.RCP 58 [1, 4, 2, 3, 8, 5, 6, 7, 12, 9, 15, 23, 11, 10, 20, 19, 17, 18, 14, 13, 26, 25, 24, 22, 21, 16, 28, 27, 30, 29, 31, 32]
J3015_6.RCP 67 [1, 4, 2, 18, 3, 8, 10, 6, 20, 7, 5, 9, 16, 13, 12, 26, 11, 21, 14, 17, 23, 15, 19, 22, 24, 28, 27, 25, 31, 30, 29, 32]
J3015_7.RCP 47 [1, 3, 2, 4, 8, 10, 6, 7, 9, 19, 5, 12, 22, 14, 16, 17, 11, 13, 15, 26, 20, 18, 23, 21, 24, 27, 25, 28, 29, 31, 30, 32]
J3015_8.RCP 50 [1, 2, 3, 5, 4, 8, 14, 6, 21, 9, 12, 13, 11, 15, 7, 10, 19, 16, 20, 22, 17, 27, 18, 24, 23, 25, 26, 31, 28, 30, 29, 32]
J3015_9.RCP 54 [1, 2, 3, 4, 16, 6, 5, 8, 11, 13, 7, 17, 22, 9, 20, 10, 19, 23, 15, 12, 24, 26, 21, 14, 18, 25, 29, 30, 27, 28, 31, 32]
J3015_10.RCP 65 [1, 4, 3, 2, 5, 6, 11, 19, 7, 22, 10, 15, 16, 24, 8, 12, 20, 9, 17, 26, 13, 14, 27, 18, 25, 21, 31, 28, 29, 23, 30, 32]
J3016_1.RCP 51 [1, 2, 4, 3, 11, 16, 6, 5, 13, 23, 19, 7, 12, 14, 9, 26, 8, 10, 22, 20, 15, 29, 17, 18, 24, 21, 25, 27, 28, 31, 30, 32]
J3016_2.RCP 48 [1, 2, 3, 4, 5, 7, 8, 9, 10, 6, 13, 15, 16, 11, 28, 14, 18, 20, 17, 12, 19, 30, 23, 24, 26, 21, 22, 31, 27, 25, 29, 32]
J3016_3.RCP 36 [1, 3, 4, 2, 5, 6, 19, 7, 14, 11, 12, 10, 15, 8, 16, 23, 20, 13, 24, 9, 18, 17, 21, 22, 28, 25, 26, 29, 27, 30, 31, 32]
J3016_4.RCP 47 [1, 3, 4, 2, 12, 7, 6, 8, 24, 17, 5, 9, 14, 10, 11, 13, 20, 15, 19, 23, 16, 21, 18, 26, 25, 22, 29, 28, 27, 31, 30, 32]
J3016_5.RCP 51 [1, 2, 4, 5, 6, 12, 3, 11, 7, 16, 15, 8, 9, 10, 14, 24, 13, 19, 21, 17, 18, 23, 25, 26, 22, 31, 28, 20, 27, 30, 29, 32]
J3016_6.RCP 51 [1, 2, 4, 5, 11, 15, 7, 21, 13, 20, 3, 8, 22, 14, 6, 9, 18, 25, 16, 24, 17, 27, 12, 10, 23, 26, 31, 19, 28, 29, 30, 32]
J3016_7.RCP 34 [1, 2, 4, 8, 15, 5, 3, 9, 17, 6, 14, 18, 10, 23, 7, 16, 11, 20, 12, 26, 22, 13, 21, 19, 25, 28, 24, 30, 27, 31, 29, 32]
J3016_8.RCP 44 [1, 3, 5, 8, 6, 2, 12, 4, 7, 11, 13, 16, 22, 10, 9, 17, 14, 15, 19, 25, 21, 20, 29, 18, 26, 24, 27, 28, 23, 31, 30, 32]
J3016_9.RCP 44 [1, 3, 2, 4, 10, 24, 11, 5, 8, 7, 13, 6, 17, 25, 27, 12, 31, 22, 14, 18, 16, 19, 9, 20, 21, 23, 15, 26, 29, 28, 30, 32]
J3016_10.RCP 51 [1, 3, 6, 8, 11, 2, 4, 5, 9, 15, 27, 13, 21, 7, 22, 10, 16, 14, 12, 18, 17, 19, 28, 20, 24, 26, 23, 25, 30, 29, 31, 32]
J3017_1.RCP 66 [1, 2, 4, 15, 6, 3, 13, 5, 8, 9, 11, 17, 12, 7, 21, 18, 10, 14, 16, 23, 19, 22, 20, 24, 27, 25, 26, 31, 29, 28, 30, 32]
J3017_2.RCP 68 [1, 4, 3, 2, 9, 5, 14, 12, 6, 18, 23, 7, 8, 17, 13, 15, 20, 22, 25, 24, 11, 19, 16, 21, 27, 10, 28, 29, 26, 31, 30, 32]
J3017_3.RCP 60 [1, 2, 5, 4, 8, 3, 6, 13, 14, 12, 7, 11, 9, 18, 22, 15, 17, 10, 16, 23, 20, 19, 27, 28, 24, 21, 26, 25, 29, 31, 30, 32]
J3017_4.RCP 49 [1, 3, 2, 7, 5, 15, 20, 4, 8, 6, 11, 9, 12, 23, 10, 16, 18, 17, 22, 14, 27, 26, 13, 19, 21, 28, 24, 25, 30, 29, 31, 32]
J3017_5.RCP 47 [1, 3, 4, 8, 13, 2, 12, 5, 18, 9, 17, 20, 6, 7, 14, 21, 10, 19, 16, 11, 22, 15, 23, 27, 25, 24, 26, 28, 30, 29, 31, 32]
J3017_6.RCP 63 [1, 3, 2, 4, 9, 5, 21, 6, 8, 7, 10, 11, 17, 12, 23, 13, 14, 19, 16, 18, 15, 26, 20, 24, 27, 22, 25, 28, 29, 30, 31, 32]
J3017_7.RCP 57 [1, 4, 2, 6, 23, 5, 3, 16, 9, 8, 13, 10, 12, 17, 7, 19, 11, 15, 27, 22, 18, 20, 28, 24, 21, 14, 26, 25, 31, 30, 29, 32]
J3017_8.RCP 61 [1, 4, 2, 5, 3, 12, 8, 11, 6, 13, 17, 14, 7, 16, 18, 20, 19, 9, 22, 21, 23, 10, 15, 24, 26, 27, 25, 28, 30, 29, 31, 32]
J3017_9.RCP 48 [1, 4, 2, 7, 8, 10, 3, 6, 5, 15, 9, 12, 16, 22, 20, 11, 13, 23, 21, 17, 18, 14, 24, 19, 25, 30, 26, 28, 31, 27, 29, 32]
J3017_10.RCP 66 [1, 3, 2, 4, 12, 6, 16, 8, 5, 19, 14, 20, 13, 7, 15, 10, 21, 22, 11, 23, 9, 25, 24, 17, 27, 18, 26, 28, 30, 29, 31, 32]
J3018_1.RCP 53 [1, 2, 4, 3, 8, 11, 5, 10, 7, 12, 13, 16, 9, 18, 15, 21, 17, 14, 19, 6, 24, 23, 22, 25, 26, 20, 29, 27, 28, 30, 31, 32]
J3018_2.RCP 55 [1, 3, 5, 2, 14, 7, 6, 9, 15, 8, 4, 11, 10, 20, 13, 24, 22, 16, 18, 17, 12, 23, 25, 21, 19, 31, 26, 28, 27, 29, 30, 32]
J3018_3.RCP 56 [1, 4, 2, 3, 5, 16, 7, 6, 10, 12, 15, 9, 18, 11, 8, 20, 14, 23, 17, 19, 13, 24, 31, 25, 22, 21, 26, 27, 28, 29, 30, 32]
J3018_4.RCP 70 [1, 4, 2, 3, 7, 13, 6, 5, 15, 10, 8, 11, 16, 20, 17, 9, 14, 21, 12, 24, 23, 25, 22, 18, 30, 27, 19, 26, 28, 29, 31, 32]
J3018_5.RCP 52 [1, 3, 4, 2, 7, 6, 17, 13, 5, 8, 9, 10, 15, 11, 20, 12, 18, 14, 22, 24, 19, 25, 21, 23, 27, 16, 28, 26, 30, 31, 29, 32]
J3018_6.RCP 62 [1, 3, 2, 4, 6, 11, 12, 7, 13, 5, 9, 19, 8, 18, 16, 22, 10, 15, 23, 17, 20, 21, 31, 26, 14, 25, 24, 27, 28, 30, 29, 32]
J3018_7.RCP 48 [1, 4, 3, 21, 2, 6, 5, 7, 22, 12, 8, 9, 10, 23, 13, 17, 11, 16, 14, 15, 18, 19, 25, 24, 27, 26, 28, 20, 31, 30, 29, 32]
J3018_8.RCP 52 [1, 2, 4, 3, 5, 7, 8, 12, 6, 9, 18, 14, 16, 11, 10, 25, 21, 15, 13, 19, 17, 23, 22, 26, 20, 24, 28, 27, 31, 30, 29, 32]
J3018_9.RCP 47 [1, 4, 3, 2, 10, 11, 8, 9, 5, 19, 24, 16, 7, 12, 15, 20, 6, 21, 14, 22, 26, 13, 18, 25, 28, 27, 17, 31, 23, 30, 29, 32]
J3018_10.RCP 49 [1, 2, 4, 6, 3, 5, 15, 9, 18, 7, 10, 12, 8, 21, 27, 11, 14, 13, 17, 25, 20, 23, 16, 19, 22, 26, 29, 24, 28, 31, 30, 32]
J3019_1.RCP 40 [1, 4, 2, 13, 14, 6, 5, 8, 7, 10, 12, 3, 9, 21, 11, 27, 18, 19, 16, 15, 17, 22, 20, 23, 24, 25, 31, 26, 28, 30, 29, 32]
J3019_2.RCP 58 [1, 3, 2, 4, 5, 7, 8, 6, 17, 9, 15, 10, 22, 12, 13, 19, 14, 24, 11, 25, 16, 20, 21, 18, 27, 23, 26, 28, 29, 31, 30, 32]
J3019_3.RCP 83 [1, 2, 4, 3, 17, 5, 7, 9, 11, 8, 10, 6, 13, 16, 26, 14, 15, 24, 18, 12, 19, 20, 21, 23, 22, 25, 31, 27, 28, 30, 29, 32]
J3019_4.RCP 39 [1, 4, 2, 3, 6, 7, 5, 18, 13, 8, 9, 11, 12, 19, 10, 24, 25, 21, 17, 14, 15, 26, 28, 20, 16, 22, 27, 23, 30, 29, 31, 32]
J3019_5.RCP 48 [1, 3, 4, 2, 5, 9, 7, 10, 12, 17, 11, 6, 15, 19, 22, 24, 8, 14, 18, 21, 23, 25, 13, 16, 20, 27, 28, 26, 30, 29, 31, 32]
J3019_6.RCP 49 [1, 4, 3, 5, 2, 13, 7, 21, 10, 9, 12, 6, 11, 15, 18, 20, 8, 16, 25, 14, 17, 22, 27, 24, 23, 28, 30, 29, 26, 19, 31, 32]
J3019_7.RCP 57 [1, 4, 2, 3, 5, 17, 6, 15, 10, 7, 11, 8, 14, 12, 13, 9, 21, 19, 18, 16, 25, 24, 23, 22, 27, 26, 20, 30, 28, 31, 29, 32]
J3019_8.RCP 55 [1, 3, 4, 16, 5, 6, 8, 2, 17, 7, 10, 15, 14, 13, 20, 12, 11, 23, 9, 25, 26, 18, 28, 21, 24, 27, 19, 22, 31, 29, 30, 32]
J3019_9.RCP 38 [1, 4, 2, 5, 12, 11, 10, 6, 19, 3, 8, 7, 9, 20, 23, 14, 25, 13, 18, 21, 17, 28, 27, 15, 16, 22, 24, 30, 26, 31, 29, 32]
J3019_10.RCP 47 [1, 4, 2, 3, 11, 5, 7, 8, 16, 14, 10, 6, 18, 21, 23, 22, 12, 9, 13, 17, 20, 24, 19, 15, 25, 27, 28, 26, 29, 30, 31, 32]
